date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
02/03,12pm,1-2ft,1.3ft,7s,11,12,mph,28°c,100%,SSE,156,Onshore,SSE,161
02/03,6pm,1-2ft,1.3ft,7s,9,11,mph,27°c,100%,SSE,155,Cross/Onshore,ESE,119
03/03,6am,1-2ft,1.5ft,7s,2,1,mph,26°c,100%,SSE,153,Offshore,ENE,69
03/03,12pm,1-2ft,1.5ft,7s,10,10,mph,29°c,100%,SSE,152,Onshore,S,172
03/03,6pm,1-2ft,1.7ft,7s,6,8,mph,27°c,100%,SSE,151,Onshore,SE,141
04/03,6am,1-2ft,1.4ft,7s,3,4,mph,25°c,100%,SSE,148,Cross/Onshore,W,261
04/03,12pm,1-2ft,1.4ft,7s,11,10,mph,28°c,100%,SSE,148,Onshore,SSE,168
04/03,6pm,1-2ft,1.4ft,7s,8,9,mph,27°c,100%,SE,145,Onshore,ESE,121
05/03,6am,1-2ft,1.5ft,7s,1,1,mph,25°c,100%,SE,145,Onshore,WSW,238
05/03,12pm,1-2ft,1.5ft,7s,12,13,mph,28°c,100%,SE,144,Onshore,S,187
05/03,6pm,1-2ft,1.4ft,7s,7,8,mph,27°c,100%,SE,144,Onshore,SSE,165
06/03,6am,2-3ft,2ft,9s,2,3,mph,25°c,100%,SSE,150,Cross/Onshore,W,266
06/03,12pm,2-3ft,2.5ft,9s,10,9,mph,28°c,100%,SSE,147,Onshore,S,177
06/03,6pm,2-3ft,2.5ft,8s,7,7,mph,27°c,100%,SSE,146,Onshore,SE,146
07/03,6am,1-2ft,1.9ft,7s,2,3,mph,24°c,100%,SE,145,Cross/Offshore,ENE,76
07/03,12pm,1-2ft,1.7ft,7s,13,12,mph,28°c,100%,SE,146,Onshore,SE,140
07/03,6pm,1-2ft,1.5ft,7s,11,13,mph,27°c,100%,SE,144,Cross/Onshore,ESE,119
08/03,6am,2ft,2ft,8s,6,7,mph,25°c,100%,SE,145,Cross/Offshore,E,83
08/03,12pm,1-2ft,1.9ft,8s,10,11,mph,27°c,100%,SE,144,Onshore,SSE,150
08/03,6pm,1-2ft,1.5ft,7s,11,13,mph,25°c,100%,SSW,194,Onshore,SE,137
09/03,6am,3-5ft,3.5ft,11s,5,7,mph,25°c,100%,S,185,Onshore,SE,126
09/03,12pm,3-5ft,3.5ft,10s,11,10,mph,27°c,100%,S,186,Onshore,SSE,149
09/03,6pm,3-5ft,3.5ft,10s,9,12,mph,26°c,100%,S,185,Cross/Onshore,E,100
10/03,6am,3-4ft,3.5ft,10s,5,6,mph,24°c,100%,S,185,Cross/Offshore,E,80
10/03,12pm,2-4ft,3ft,9s,14,15,mph,27°c,100%,S,186,Cross/Onshore,ESE,115
10/03,6pm,2-3ft,2.5ft,9s,15,19,mph,26°c,100%,S,189,Cross-shore,E,99
11/03,6am,2-3ft,1.9ft,8s,5,5,mph,24°c,100%,S,187,Cross/Offshore,E,86
11/03,12pm,2ft,1.8ft,8s,12,12,mph,27°c,100%,S,184,Onshore,SSW,192
11/03,6pm,2ft,1.8ft,8s,7,7,mph,26°c,100%,S,176,Onshore,SE,138
12/03,6am,1-2ft,1.7ft,8s,4,4,mph,23°c,100%,S,170,Offshore,NNE,29
12/03,12pm,1-2ft,1.7ft,8s,5,6,mph,31°c,100%,SSE,165,Onshore,SSW,206
12/03,6pm,1-2ft,1.5ft,8s,8,8,mph,28°c,100%,SSE,163,Cross/Onshore,ESE,106
13/03,6am,1-2ft,1.1ft,8s,3,3,mph,26°c,100%,SSE,164,Offshore,NW,324
13/03,12pm,1ft,1.1ft,7s,12,12,mph,28°c,100%,SSE,166,Onshore,SSE,160
13/03,6pm,4-6ft,4ft,13s,11,14,mph,27°c,100%,S,191,Cross/Onshore,ESE,110
14/03,6am,5-7ft,5.5ft,12s,5,5,mph,25°c,100%,S,187,Cross/Offshore,E,79
14/03,12pm,4-6ft,5ft,12s,11,11,mph,29°c,100%,S,186,Cross/Onshore,ESE,120
14/03,6pm,4-6ft,4.5ft,11s,14,20,mph,29°c,100%,S,185,Cross-shore,E,91
15/03,6am,3-5ft,4ft,11s,1,3,mph,27°c,100%,S,179,Offshore,NE,39
15/03,12pm,3-5ft,3.5ft,11s,5,6,mph,30°c,100%,S,177,Cross/Onshore,ESE,103
15/03,6pm,3-5ft,3.5ft,11s,10,11,mph,29°c,100%,S,174,Cross/Onshore,ESE,111
16/03,6am,3-4ft,3ft,11s,4,4,mph,27°c,100%,S,172,Offshore,N,4
16/03,12pm,2-4ft,3ft,11s,13,15,mph,30°c,100%,S,175,Onshore,SW,226
16/03,6pm,2-3ft,2ft,10s,10,14,mph,28°c,100%,S,171,Onshore,SW,231
17/03,6am,1-2ft,2ft,5s,5,6,mph,25°c,100%,S,170,Onshore,SE,140
17/03,12pm,2-4ft,2.5ft,11s,8,10,mph,26°c,100%,SSW,192,Onshore,SE,133
17/03,6pm,3-5ft,3.5ft,10s,8,10,mph,26°c,100%,S,188,Cross/Onshore,ESE,105
18/03,6am,3-5ft,4ft,10s,8,9,mph,24°c,100%,S,182,Cross-shore,E,92
18/03,12pm,3-5ft,4ft,10s,12,12,mph,28°c,100%,S,176,Onshore,SE,124
18/03,6pm,3-5ft,3.5ft,10s,15,19,mph,27°c,100%,S,175,Cross/Onshore,ESE,104
19/03,6am,2-4ft,3ft,10s,4,4,mph,25°c,100%,SSE,167,Offshore,NE,56
19/03,12pm,2-3ft,2.5ft,9s,6,7,mph,31°c,100%,SSE,165,Onshore,SE,137
19/03,6pm,2-3ft,2.5ft,9s,9,11,mph,29°c,100%,SSE,162,Cross-shore,E,98
20/03,6am,2-3ft,2ft,9s,4,4,mph,27°c,100%,SSE,159,Offshore,WNW,302
20/03,12pm,1-2ft,1.8ft,9s,10,10,mph,30°c,100%,SSE,157,Onshore,S,183
20/03,6pm,1-2ft,1.6ft,8s,6,7,mph,28°c,100%,SSE,156,Cross/Onshore,ESE,102
21/03,6am,3-5ft,3.5ft,14s,7,9,mph,27°c,100%,S,191,Cross-shore,W,272
21/03,12pm,4-6ft,4ft,13s,7,8,mph,29°c,100%,SSW,194,Onshore,SSW,208
21/03,6pm,4-6ft,4.5ft,12s,11,13,mph,27°c,100%,SSW,194,Onshore,SSW,194
22/03,6am,4-6ft,4.5ft,12s,5,6,mph,25°c,100%,S,186,Cross/Onshore,ESE,117
22/03,12pm,4-6ft,4.5ft,11s,13,14,mph,26°c,100%,S,182,Onshore,SE,133
22/03,6pm,3-5ft,4ft,11s,14,18,mph,25°c,100%,S,176,Cross/Onshore,ESE,105
23/03,6am,3-5ft,3.5ft,11s,1,1,mph,24°c,100%,S,178,Offshore,NNW,345
23/03,12pm,4-6ft,4.5ft,12s,10,8,mph,28°c,100%,S,184,Onshore,SE,144
23/03,6pm,4-6ft,4.5ft,12s,15,22,mph,27°c,100%,S,188,Cross/Offshore,E,89
24/03,6am,3-5ft,3.5ft,11s,8,10,mph,25°c,100%,S,185,Offshore,ENE,61
24/03,12pm,3-4ft,3ft,10s,11,13,mph,30°c,100%,S,184,Cross-shore,E,99
24/03,6pm,2-3ft,1.8ft,12s,22,32,mph,28°c,100%,S,181,Cross/Offshore,E,81
25/03,6am,2-3ft,2ft,12s,6,6,mph,24°c,100%,S,184,Offshore,NE,54
25/03,12pm,2-3ft,1.9ft,12s,7,8,mph,30°c,100%,S,183,Onshore,ESE,122
25/03,6pm,2ft,1.5ft,11s,14,18,mph,29°c,100%,S,185,Cross/Offshore,E,85
26/03,6am,1ft,0.9ft,11s,5,5,mph,25°c,100%,S,185,Offshore,NE,53
26/03,12pm,1ft,3ft,7s,9,9,mph,30°c,100%,E,99,Onshore,SE,132
26/03,6pm,1ft,3ft,8s,14,20,mph,28°c,100%,E,99,Cross/Offshore,E,90
27/03,6am,1ft,3ft,8s,5,6,mph,25°c,100%,E,99,Cross/Offshore,ENE,78
27/03,12pm,1ft,2.5ft,8s,8,9,mph,29°c,100%,ESE,102,Onshore,SE,126
27/03,6pm,1-2ft,3.5ft,8s,17,24,mph,27°c,100%,E,101,Cross-shore,E,90
28/03,6am,1-2ft,1.3ft,11s,6,6,mph,25°c,100%,SSW,193,Offshore,ENE,61
28/03,12pm,2-3ft,2ft,10s,9,10,mph,29°c,100%,SSW,193,Onshore,SE,127
