Spot,date,time,range,height,swell_dir,swell_angle,period,wind_kmh,wind_dir,wind,wind_angle,temp,Conditions
The Box,17/01,6pm,10-16ft,7.5ft,WNW,285,11s,5,SE,Offshore,126,11°c,Good
The Box,18/01,6am,12-18ft,9.5ft,W,269,11s,32,WSW,Onshore,245,15°c,Good
The Box,18/01,12pm,10-16ft,8ft,W,277,11s,16,WNW,Onshore,288,15°c,Good
The Box,18/01,6pm,8-12ft,6.5ft,W,272,9s,24,WNW,Onshore,291,12°c,Good
The Box,19/01,6am,10-18ft,10ft,NW,316,9s,25,NNW,Onshore,340,10°c,Good
The Box,19/01,12pm,14-20ft,10.5ft,NW,313,13s,23,NNE,Cross/Onshore,19,13°c,Good
The Box,19/01,6pm,10-16ft,9ft,NW,315,11s,33,NNE,Cross/Onshore,18,10°c,Good
The Box,20/01,6am,8-13ft,8.5ft,NNW,340,10s,32,NNE,Cross/Offshore,32,4°c,Good
The Box,20/01,12pm,7-11ft,7ft,NNW,340,10s,18,NE,Offshore,54,10°c,Good
The Box,20/01,6pm,7-12ft,3.5ft,W,277,18s,26,NE,Offshore,53,7°c,Good
The Box,21/01,6am,10-16ft,5.5ft,W,278,16s,3,ENE,Offshore,58,3°c,Good
The Box,21/01,12pm,10-14ft,5.5ft,W,280,16s,9,NE,Offshore,51,10°c,Good
The Box,21/01,6pm,9-13ft,5ft,WNW,282,15s,6,NNE,Cross/Offshore,32,8°c,Good
The Box,22/01,6am,7-11ft,4ft,WNW,290,14s,6,NE,Offshore,50,6°c,Good
The Box,22/01,12pm,7-10ft,3.5ft,WNW,294,13s,21,E,Offshore,101,13°c,Good
The Box,22/01,6pm,6-9ft,3.5ft,WNW,297,13s,17,ENE,Offshore,60,8°c,Good
The Box,23/01,6am,5-8ft,3ft,NW,304,12s,18,ESE,Offshore,122,7°c,Good
The Box,23/01,12pm,5-8ft,2.5ft,NW,307,12s,18,SE,Offshore,131,11°c,Good
The Box,23/01,6pm,4-7ft,2.5ft,NW,309,11s,13,ESE,Offshore,105,8°c,Good
The Box,24/01,6am,3-5ft,2ft,NW,313,11s,18,ESE,Offshore,115,7°c,Good
The Box,24/01,12pm,4-7ft,2ft,W,278,14s,18,ESE,Offshore,118,12°c,Good
The Box,24/01,6pm,5-7ft,2.5ft,W,279,14s,13,E,Offshore,87,10°c,Good
The Box,25/01,6am,5-7ft,2.5ft,W,280,13s,2,ENE,Offshore,72,8°c,Good
The Box,25/01,12pm,4-7ft,2.5ft,W,281,12s,7,N,Onshore,354,14°c,Good
The Box,25/01,6pm,4-6ft,2.5ft,W,281,12s,4,NNW,Onshore,332,8°c,Good
The Box,26/01,6am,4-6ft,2ft,WNW,283,12s,4,SSE,Offshore,148,7°c,Good
The Box,26/01,12pm,6-9ft,3ft,WNW,288,15s,10,S,Cross/Offshore,182,14°c,Good
The Box,26/01,6pm,8-13ft,5ft,WNW,291,14s,9,SSW,Cross/Offshore,192,10°c,Good
The Box,27/01,6am,8-13ft,5.5ft,WNW,293,13s,26,SSE,Offshore,160,10°c,Good
The Box,27/01,12pm,9-14ft,6ft,WNW,298,12s,25,SW,Cross/Onshore,230,13°c,Good
The Box,27/01,6pm,10-16ft,7.5ft,WNW,288,12s,23,SW,Onshore,231,13°c,Good
The Box,28/01,6am,14-22ft,10ft,WNW,301,16s,18,SW,Cross/Onshore,221,13°c,Good
The Box,28/01,12pm,16-24ft,11.5ft,NW,304,15s,18,WSW,Onshore,243,16°c,Good
The Box,28/01,6pm,16-24ft,12ft,NW,306,15s,10,SSW,Cross-shore,209,12°c,Good
The Box,29/01,6am,16-26ft,12ft,NW,307,15s,15,S,Offshore,172,12°c,Good
The Box,29/01,12pm,16-24ft,11ft,NW,307,16s,14,S,Cross/Offshore,183,15°c,Good
The Box,29/01,6pm,14-22ft,10ft,NW,304,15s,14,S,Offshore,176,12°c,Good
The Box,30/01,6am,10-16ft,6.5ft,NW,313,14s,15,SSE,Offshore,149,11°c,Good
The Box,30/01,12pm,9-14ft,7ft,W,270,11s,20,S,Offshore,179,14°c,Good
The Box,30/01,6pm,9-14ft,7ft,W,267,11s,21,SSW,Cross/Offshore,194,13°c,Good
The Box,31/01,6am,7-11ft,5.5ft,W,264,10s,13,SSE,Offshore,164,14°c,Good
The Box,31/01,12pm,6-9ft,4.5ft,W,262,10s,15,SSW,Cross/Onshore,211,16°c,Good
The Box,31/01,6pm,6-9ft,5ft,WSW,255,10s,24,SW,Cross/Onshore,222,15°c,Good
The Box,01/02,6am,7-11ft,5.5ft,W,269,9s,10,S,Cross/Offshore,183,14°c,Good
The Box,01/02,12pm,10-16ft,5.5ft,WNW,284,17s,9,SSW,Cross-shore,201,16°c,Good
The Box,01/02,6pm,12-20ft,8.5ft,WNW,282,15s,3,S,Offshore,177,15°c,Good
The Box,02/02,6am,10-16ft,6.5ft,WNW,282,13s,10,SE,Offshore,128,12°c,Good
The Box,02/02,12pm,9-14ft,6ft,WNW,282,12s,14,SE,Offshore,134,17°c,Good
The Box,02/02,6pm,9-14ft,6.5ft,WNW,283,12s,5,ESE,Offshore,113,15°c,Good
The Box,03/02,6am,14-22ft,9ft,W,278,15s,23,ESE,Offshore,122,13°c,Good
The Box,03/02,12pm,14-20ft,9ft,W,280,15s,13,SE,Offshore,136,18°c,Good
The Box,03/02,6pm,12-18ft,8.5ft,W,279,14s,2,SE,Offshore,146,15°c,Good
The Box,04/02,6am,10-16ft,7ft,W,281,13s,3,SE,Offshore,133,10°c,Good
The Box,04/02,12pm,9-14ft,6.5ft,W,281,12s,2,NW,Onshore,311,19°c,Good
The Box,04/02,6pm,9-14ft,6ft,WNW,283,12s,8,N,Cross/Onshore,8,12°c,Good
The Box,05/02,6am,6-10ft,4ft,W,277,11s,5,ESE,Offshore,105,10°c,Good
The Box,05/02,12pm,5-8ft,3.5ft,NNW,330,11s,22,ESE,Offshore,114,17°c,Good
The Box,05/02,6pm,6-10ft,4ft,NNW,331,13s,22,ESE,Offshore,119,14°c,Good
The Box,06/02,6am,6-9ft,3ft,W,275,16s,20,ESE,Offshore,118,9°c,Good
The Box,06/02,12pm,7-10ft,3.5ft,W,276,15s,21,SE,Offshore,135,15°c,Good
The Box,06/02,6pm,7-11ft,4ft,W,276,14s,3,SSE,Offshore,158,12°c,Good
The Box,07/02,6am,8-13ft,5ft,W,276,14s,10,SE,Offshore,128,10°c,Good
The Box,07/02,12pm,8-13ft,5.5ft,W,276,13s,10,SSE,Offshore,147,16°c,Good
The Box,07/02,6pm,9-14ft,5.5ft,W,277,13s,4,WSW,Onshore,252,12°c,Good
The Box,08/02,6am,8-13ft,5.5ft,W,277,12s,11,SW,Cross/Onshore,214,11°c,Good
The Box,08/02,12pm,10-16ft,7.5ft,WNW,285,13s,12,S,Offshore,176,14°c,Good
The Box,08/02,6pm,12-20ft,9.5ft,WNW,288,13s,13,NNW,Onshore,343,12°c,Good
The Box,09/02,6am,12-20ft,9ft,WNW,289,13s,3,SSE,Offshore,148,8°c,Good
The Box,09/02,12pm,12-18ft,8.5ft,WNW,290,13s,6,SSW,Cross/Offshore,198,15°c,Good
The Box,09/02,6pm,18-26ft,12ft,WNW,296,16s,6,WSW,Onshore,251,13°c,Good
The Box,10/02,6am,16-24ft,11ft,WNW,297,15s,3,SSE,Offshore,161,10°c,Good
The Box,10/02,12pm,16-24ft,12ft,WNW,299,15s,6,W,Onshore,278,17°c,Good
The Box,10/02,6pm,20-30ft,15ft,WNW,300,17s,5,NNW,Onshore,329,12°c,Good
The Box,11/02,6am,20-30ft,14.5ft,WNW,296,16s,2,NE,Cross/Offshore,35,10°c,Good
The Box,11/02,12pm,20-30ft,15.5ft,WNW,298,16s,7,NW,Onshore,319,16°c,Good
The Box,11/02,6pm,20-35ft,16ft,WNW,301,17s,5,NW,Onshore,323,12°c,Good
The Box,12/02,6am,20-30ft,14.5ft,WNW,303,16s,1,ENE,Offshore,68,11°c,Good
The Box,12/02,12pm,18-28ft,13ft,WNW,304,16s,3,SSW,Cross-shore,209,14°c,Good
The Box,12/02,6pm,16-24ft,11.5ft,NW,307,15s,4,WNW,Onshore,295,12°c,Good
The Box,13/02,6am,12-18ft,8ft,NW,313,14s,3,ESE,Offshore,121,9°c,Good
The Box,13/02,12pm,10-16ft,7ft,NW,314,14s,6,S,Cross/Offshore,187,15°c,Good
The Box,13/02,6pm,9-15ft,6.5ft,NW,314,13s,3,NW,Onshore,314,12°c,Good
The Box,14/02,6am,16-24ft,11ft,NW,306,15s,2,E,Offshore,86,8°c,Good
The Box,14/02,12pm,14-20ft,9.5ft,NW,305,14s,2,ENE,Offshore,78,18°c,Good
The Box,14/02,6pm,12-18ft,8ft,NW,305,13s,3,NNW,Onshore,346,11°c,Good
The Box,15/02,6am,20-30ft,13ft,WNW,286,19s,4,SE,Offshore,130,9°c,Good
The Box,15/02,12pm,20-30ft,14ft,WNW,288,17s,7,S,Offshore,173,16°c,Good
The Box,15/02,6pm,18-28ft,12.5ft,WNW,287,16s,5,WSW,Onshore,254,12°c,Good
The Box,16/02,6am,16-26ft,12ft,WNW,291,15s,6,SE,Offshore,135,9°c,Good
The Box,16/02,12pm,18-28ft,13.5ft,WNW,290,15s,16,SSW,Cross/Offshore,200,17°c,Good
The Box,16/02,6pm,18-28ft,13.5ft,WNW,289,15s,14,SSW,Cross-shore,206,14°c,Good
The Box,17/02,6am,20-30ft,15ft,WNW,291,15s,9,SSW,Cross-shore,206,13°c,Good
The Box,17/02,12pm,25-35ft,16.5ft,WNW,295,19s,18,NNW,Onshore,348,14°c,Good
The Box,17/02,6pm,25-35ft,18ft,WNW,298,18s,22,N,Onshore,353,11°c,Good
The Box,18/02,6am,20-35ft,16.5ft,WNW,303,17s,26,N,Cross/Onshore,1,8°c,Good
The Box,18/02,12pm,20-30ft,15ft,NW,306,16s,21,N,Onshore,350,13°c,Good
The Box,18/02,6pm,18-28ft,13.5ft,NW,310,15s,25,N,Onshore,356,10°c,Good
The Box,19/02,6am,14-22ft,10.5ft,NW,309,14s,7,NE,Cross/Offshore,44,5°c,Good
The Box,19/02,12pm,12-20ft,9.5ft,NW,309,13s,8,E,Offshore,100,17°c,Good
The Box,19/02,6pm,12-20ft,9ft,NW,309,13s,8,N,Onshore,349,11°c,Good
The Box,20/02,6am,12-18ft,8ft,NW,307,13s,4,ESE,Offshore,108,7°c,Good
The Box,20/02,12pm,10-16ft,7ft,NW,306,12s,4,NNW,Onshore,328,17°c,Good
The Box,20/02,6pm,10-16ft,7.5ft,NW,306,12s,12,N,Onshore,349,12°c,Good
The Box,21/02,6am,12-18ft,8.5ft,WNW,297,13s,3,ESE,Offshore,120,9°c,Good
The Box,21/02,12pm,12-18ft,8.5ft,WNW,297,12s,12,ESE,Offshore,108,19°c,Good
The Box,21/02,6pm,12-18ft,8.5ft,WNW,301,12s,2,N,Onshore,357,14°c,Good
The Box,22/02,6am,14-22ft,9.5ft,NW,309,15s,4,SE,Offshore,129,10°c,Good
The Box,22/02,12pm,12-20ft,9ft,NW,308,14s,5,SE,Offshore,135,21°c,Good
The Box,22/02,6pm,14-22ft,9ft,WNW,303,16s,6,N,Onshore,359,14°c,Good
The Box,23/02,6am,12-20ft,9ft,WNW,298,14s,2,E,Offshore,97,10°c,Good
The Box,23/02,12pm,14-22ft,9.5ft,WNW,299,16s,10,ESE,Offshore,118,20°c,Good
The Box,23/02,6pm,14-22ft,9.5ft,WNW,300,16s,5,N,Onshore,357,14°c,Good
The Box,24/02,6am,12-20ft,8.5ft,WNW,302,14s,2,ESE,Offshore,105,10°c,Good
The Box,24/02,12pm,12-18ft,8.5ft,WNW,302,13s,5,WNW,Onshore,298,19°c,Good
The Box,24/02,6pm,12-18ft,8ft,WNW,302,13s,13,NNW,Onshore,339,12°c,Good
The Box,25/02,6am,10-16ft,7.5ft,WNW,300,12s,15,NNW,Onshore,327,11°c,Good
The Box,25/02,12pm,10-16ft,7.5ft,WNW,296,12s,14,WNW,Onshore,293,14°c,Good
The Box,25/02,6pm,10-16ft,8ft,WNW,297,12s,18,NNW,Onshore,343,13°c,Good
The Box,26/02,6am,10-16ft,7.5ft,NW,304,11s,23,NNW,Onshore,337,10°c,Good
The Box,26/02,12pm,9-15ft,7ft,NW,306,11s,18,NNW,Onshore,337,14°c,Good
The Box,26/02,6pm,7-11ft,5ft,WNW,287,11s,16,NNW,Onshore,339,11°c,Good
The Box,27/02,6am,10-18ft,8ft,NW,319,14s,3,WNW,Onshore,303,9°c,Good
The Box,27/02,12pm,10-16ft,7.5ft,NW,318,13s,9,NW,Onshore,311,16°c,Good
The Box,27/02,6pm,10-16ft,7ft,NW,317,12s,5,N,Onshore,354,12°c,Good
The Box,28/02,6am,12-18ft,8.5ft,NW,313,13s,4,NE,Offshore,52,7°c,Good
The Box,28/02,12pm,10-16ft,8ft,NW,310,12s,8,SE,Offshore,142,17°c,Good
The Box,28/02,6pm,10-16ft,7ft,NW,306,12s,14,WSW,Onshore,248,12°c,Good
The Box,29/02,6am,7-11ft,4.5ft,WNW,300,11s,30,SSW,Cross-shore,207,13°c,Good
The Box,29/02,12pm,12-18ft,10ft,WNW,292,11s,16,WNW,Onshore,298,15°c,Good
The Box,29/02,6pm,12-18ft,9.5ft,WNW,293,11s,17,W,Onshore,279,12°c,Good
The Box,01/03,6am,10-16ft,8ft,WNW,288,10s,27,WSW,Onshore,250,13°c,Good
The Box,01/03,12pm,16-24ft,12ft,WNW,303,14s,26,WSW,Onshore,252,16°c,Good
The Box,01/03,6pm,16-24ft,12.5ft,NW,304,14s,27,SW,Cross/Onshore,228,14°c,Good
The Box,02/03,6am,16-26ft,14.5ft,WNW,298,12s,27,WNW,Onshore,300,11°c,Good
The Box,02/03,12pm,16-26ft,14ft,WNW,303,12s,24,NW,Onshore,307,14°c,Good
The Box,02/03,6pm,16-24ft,13ft,NW,305,12s,18,NW,Onshore,313,11°c,Good
The Box,03/03,6am,14-20ft,10.5ft,WNW,302,12s,23,WSW,Onshore,244,11°c,Good
The Box,03/03,12pm,10-16ft,8ft,WNW,285,11s,23,W,Onshore,274,17°c,Good
The Box,03/03,6pm,10-16ft,8ft,WNW,290,11s,17,WNW,Onshore,285,14°c,Good
The Box,04/03,6am,12-20ft,9.5ft,NW,304,12s,9,SW,Cross/Onshore,228,13°c,Good
The Box,04/03,12pm,12-18ft,8.5ft,WNW,302,12s,9,WSW,Onshore,257,17°c,Good
The Box,04/03,6pm,9-14ft,6.5ft,WNW,288,12s,13,SW,Cross/Onshore,226,15°c,Good
The Box,05/03,6am,10-16ft,8.5ft,WNW,286,11s,29,NW,Onshore,307,11°c,Good
The Box,05/03,12pm,12-20ft,11.5ft,WNW,300,10s,24,NW,Onshore,313,14°c,Good
The Box,05/03,6pm,14-20ft,11ft,NW,311,12s,22,NW,Onshore,320,12°c,Good
The Box,06/03,6am,12-20ft,9ft,NW,322,14s,23,NNW,Onshore,338,10°c,Good
The Box,06/03,12pm,12-20ft,9.5ft,NW,324,14s,26,NNW,Onshore,342,14°c,Good
The Box,06/03,6pm,12-18ft,9ft,NW,325,13s,20,NNW,Onshore,340,11°c,Good
The Box,07/03,6am,12-18ft,9ft,NW,324,13s,19,NNE,Cross/Onshore,15,7°c,Good
The Box,07/03,12pm,10-16ft,8ft,NW,324,12s,9,N,Onshore,360,15°c,Good
The Box,07/03,6pm,8-13ft,5.5ft,WNW,291,11s,12,N,Onshore,349,12°c,Good
The Box,08/03,6am,6-10ft,3ft,WNW,287,17s,3,N,Cross/Onshore,3,6°c,Good
The Box,08/03,12pm,14-22ft,9ft,WNW,295,16s,8,NNW,Onshore,327,14°c,Good
The Box,08/03,6pm,16-24ft,11ft,WNW,292,15s,11,NW,Onshore,308,12°c,Good
The Box,09/03,6am,14-22ft,10.5ft,WNW,291,14s,9,NNE,Cross/Onshore,13,7°c,Good
The Box,09/03,12pm,14-22ft,10ft,WNW,293,14s,14,N,Onshore,350,15°c,Good
The Box,09/03,6pm,14-20ft,9.5ft,WNW,295,13s,18,N,Onshore,350,12°c,Good
The Box,10/03,6am,12-18ft,8ft,WNW,298,13s,11,NNE,Cross-shore,22,7°c,Good
The Box,10/03,12pm,10-16ft,7ft,WNW,299,12s,9,NNW,Onshore,338,17°c,Good
The Box,10/03,6pm,10-16ft,7ft,WNW,301,12s,13,N,Onshore,357,13°c,Good
The Box,11/03,6am,9-15ft,6.5ft,WNW,299,12s,4,NNE,Cross/Offshore,34,10°c,Good
The Box,11/03,12pm,14-22ft,9ft,WNW,288,17s,4,NW,Onshore,311,22°c,Good
The Box,11/03,6pm,14-22ft,9.5ft,WNW,289,15s,14,N,Cross/Onshore,6,15°c,Good
The Box,12/03,6am,12-20ft,8.5ft,WNW,296,14s,21,N,Cross/Onshore,7,12°c,Good
The Box,12/03,12pm,14-22ft,9.5ft,WNW,301,14s,18,NNW,Onshore,345,17°c,Good
The Box,12/03,6pm,12-18ft,8.5ft,WNW,294,13s,24,N,Onshore,349,13°c,Good
The Box,13/03,6am,14-22ft,11.5ft,NW,311,13s,16,NNW,Onshore,344,11°c,Good
The Box,13/03,12pm,18-26ft,12ft,NW,311,17s,12,NNW,Onshore,341,13°c,Good
The Box,13/03,6pm,16-26ft,12ft,NW,312,16s,19,N,Onshore,350,12°c,Good
The Box,14/03,6am,12-20ft,10ft,NW,316,13s,13,N,Cross/Onshore,5,9°c,Good
The Box,14/03,12pm,12-18ft,8.5ft,NW,316,13s,5,NNW,Onshore,336,20°c,Good
The Box,14/03,6pm,12-18ft,8.5ft,NW,315,13s,11,NNW,Onshore,347,13°c,Good
The Box,15/03,6am,10-16ft,7ft,NW,311,12s,12,NNW,Onshore,339,10°c,Good
The Box,15/03,12pm,9-13ft,6.5ft,NW,311,11s,14,NNW,Onshore,329,14°c,Good
The Box,15/03,6pm,7-11ft,4.5ft,NW,305,11s,23,NNW,Onshore,334,10°c,Good
The Box,16/03,6am,14-22ft,12ft,NW,315,12s,27,NNW,Onshore,346,9°c,Good
The Box,16/03,12pm,14-20ft,11.5ft,NW,317,12s,30,NNW,Onshore,346,13°c,Good
The Box,16/03,6pm,14-20ft,12ft,NW,320,12s,31,NNW,Onshore,346,11°c,Good
The Box,17/03,6am,10-16ft,9ft,NW,320,11s,15,NE,Cross/Offshore,37,6°c,Good
The Box,17/03,12pm,9-14ft,7.5ft,NW,320,10s,22,E,Offshore,84,17°c,Good
The Box,17/03,6pm,8-12ft,6.5ft,NW,322,10s,10,N,Onshore,357,15°c,Good
The Box,18/03,6am,10-16ft,7ft,NW,307,14s,34,ENE,Offshore,76,12°c,Good
The Box,18/03,12pm,10-16ft,7ft,WNW,303,13s,15,E,Offshore,88,20°c,Good
The Box,18/03,6pm,10-14ft,6.5ft,WNW,303,13s,10,N,Onshore,356,17°c,Good
The Box,19/03,6am,10-16ft,6ft,NW,308,15s,9,ESE,Offshore,120,10°c,Good
The Box,19/03,12pm,12-20ft,8.5ft,NW,307,15s,6,E,Offshore,99,21°c,Good
The Box,19/03,6pm,12-18ft,8ft,NW,308,15s,10,NNW,Onshore,338,14°c,Good
The Box,20/03,6am,10-16ft,7ft,NW,309,13s,8,NW,Onshore,312,11°c,Good
The Box,20/03,12pm,12-18ft,8ft,NW,307,13s,6,WNW,Onshore,292,12°c,Good
The Box,20/03,6pm,12-18ft,8.5ft,NW,308,12s,2,NW,Onshore,309,10°c,Good
The Box,21/03,6am,9-14ft,6.5ft,NW,310,11s,5,SSE,Offshore,150,6°c,Good
The Box,21/03,12pm,8-13ft,6ft,NW,309,11s,4,SSE,Offshore,149,15°c,Good
The Box,21/03,6pm,8-12ft,5.5ft,NW,309,11s,8,NW,Onshore,323,11°c,Good
The Box,22/03,6am,5-8ft,3.5ft,WNW,284,8s,4,ESE,Offshore,105,7°c,Good
The Box,22/03,12pm,5-8ft,3.5ft,NW,323,10s,5,NW,Onshore,317,16°c,Good
The Box,22/03,6pm,4-6ft,2.5ft,NW,311,9s,5,NW,Onshore,325,12°c,Good
The Box,23/03,6am,6-9ft,3.5ft,WNW,289,11s,4,NE,Cross/Offshore,42,8°c,Good
The Box,23/03,12pm,6-9ft,4ft,WNW,296,10s,9,E,Offshore,79,18°c,Good
The Box,23/03,6pm,6-9ft,4ft,NW,304,10s,15,N,Onshore,353,14°c,Good
The Box,24/03,6am,6-10ft,5ft,NW,324,9s,28,E,Offshore,93,10°c,Good
The Box,24/03,12pm,12-18ft,6ft,WNW,295,19s,16,NE,Offshore,54,19°c,Good
The Box,24/03,6pm,14-22ft,8.5ft,WNW,303,17s,16,NNE,Cross/Onshore,16,15°c,Good
The Box,25/03,6am,12-18ft,7.5ft,WNW,300,15s,2,E,Offshore,95,9°c,Good
The Box,25/03,12pm,10-16ft,7ft,WNW,300,14s,8,WNW,Onshore,303,18°c,Good
The Box,25/03,6pm,10-16ft,7ft,WNW,301,13s,15,NNW,Onshore,339,13°c,Good
The Box,26/03,6am,10-18ft,7ft,NW,304,14s,13,N,Onshore,353,9°c,Good
The Box,26/03,12pm,10-18ft,7.5ft,NW,304,13s,12,NW,Onshore,312,14°c,Good
The Box,26/03,6pm,12-18ft,8.5ft,NW,304,13s,18,NNW,Onshore,327,12°c,Good
The Box,27/03,6am,12-20ft,9ft,NW,312,14s,15,NNW,Onshore,340,8°c,Good
The Box,27/03,12pm,12-18ft,8ft,NW,313,13s,5,WSW,Onshore,251,16°c,Good
The Box,27/03,6pm,10-16ft,7ft,NW,313,13s,6,NNW,Onshore,331,11°c,Good
The Box,28/03,6am,8-12ft,5ft,NW,313,12s,17,ESE,Offshore,108,7°c,Good
The Box,28/03,12pm,6-10ft,4.5ft,NW,313,11s,20,E,Offshore,87,16°c,Good
The Box,28/03,6pm,6-9ft,4ft,NW,312,11s,14,N,Onshore,351,13°c,Good
The Box,29/03,6am,6-10ft,3.5ft,WNW,284,13s,4,ESE,Offshore,110,11°c,Good
The Box,29/03,12pm,7-10ft,4ft,WNW,285,12s,11,SE,Offshore,141,15°c,Good
The Box,29/03,6pm,7-11ft,4ft,WNW,289,12s,8,WNW,Onshore,293,14°c,Good
The Box,30/03,6am,5-8ft,3ft,WNW,285,12s,2,ENE,Offshore,62,9°c,Good
The Box,30/03,12pm,6-9ft,4.5ft,NNW,338,11s,10,SSE,Offshore,153,13°c,Good
The Box,30/03,6pm,5-7ft,3ft,NNW,334,12s,21,ENE,Offshore,76,9°c,Good
The Box,31/03,6am,4-6ft,4ft,N,349,9s,16,NNE,Cross-shore,29,6°c,Good
The Box,31/03,12pm,5-8ft,4.5ft,NNW,342,9s,4,NE,Cross/Offshore,40,6°c,Good
The Box,31/03,6pm,5-7ft,4ft,NNW,341,8s,10,W,Onshore,279,9°c,Good
The Box,01/04,6am,4-6ft,2.5ft,NNW,330,8s,23,SE,Offshore,126,6°c,Good
The Box,01/04,12pm,3-4ft,2ft,NNW,333,8s,23,ESE,Offshore,122,11°c,Good
The Box,01/04,6pm,3-4ft,2.5ft,WSW,239,6s,21,SE,Offshore,132,10°c,Good
The Box,02/04,6am,4-6ft,3.5ft,NNW,335,6s,3,NNE,Cross-shore,24,6°c,Good
The Box,02/04,12pm,4-6ft,3.5ft,NNW,330,8s,8,NNW,Onshore,332,15°c,Good
The Box,02/04,6pm,5-7ft,4ft,NNW,330,8s,11,NW,Onshore,317,14°c,Good
The Box,03/04,6am,4-7ft,4ft,NNW,336,8s,3,ESE,Offshore,122,8°c,Good
The Box,03/04,12pm,4-6ft,3.5ft,NNW,339,8s,11,SE,Offshore,134,17°c,Good
The Box,03/04,6pm,3-5ft,3ft,NNW,339,8s,8,WNW,Onshore,283,16°c,Good
The Box,04/04,6am,3-4ft,1.2ft,NW,323,16s,15,ESE,Offshore,120,10°c,Good
The Box,04/04,12pm,4-6ft,2ft,NNW,326,15s,24,SSE,Offshore,147,16°c,Good
The Box,04/04,6pm,5-8ft,4ft,WSW,244,11s,30,SSE,Offshore,151,15°c,Good
The Box,05/04,6am,6-9ft,5.5ft,WSW,239,10s,33,SSE,Offshore,148,12°c,Good
The Box,05/04,12pm,5-8ft,5ft,WSW,241,9s,24,S,Offshore,171,18°c,Good
The Box,05/04,6pm,7-11ft,6ft,WSW,253,10s,18,WSW,Onshore,243,15°c,Good
The Box,06/04,6am,8-13ft,6.5ft,W,264,11s,5,SSE,Offshore,150,11°c,Good
The Box,06/04,12pm,8-12ft,6ft,W,267,11s,18,SE,Offshore,145,17°c,Good
The Box,06/04,6pm,7-11ft,5.5ft,W,260,10s,20,SSE,Offshore,167,16°c,Good
The Box,07/04,6am,9-14ft,6ft,NW,305,12s,12,SE,Offshore,145,15°c,Good
The Box,07/04,12pm,9-14ft,6ft,NW,309,12s,13,S,Cross/Offshore,191,19°c,Good
The Box,07/04,6pm,8-13ft,5.5ft,NW,313,12s,11,W,Onshore,268,18°c,Good
The Box,08/04,6am,7-11ft,5ft,NW,319,11s,6,SE,Offshore,125,12°c,Good
The Box,08/04,12pm,7-11ft,4.5ft,NW,321,12s,14,SSE,Offshore,151,16°c,Good
The Box,08/04,6pm,6-10ft,4ft,NW,323,12s,7,SSE,Offshore,159,16°c,Good
The Box,09/04,6am,5-8ft,3ft,NW,326,12s,11,SE,Offshore,136,13°c,Good
The Box,09/04,12pm,4-7ft,2.5ft,NNW,327,12s,13,SE,Offshore,142,15°c,Good
The Box,09/04,6pm,5-7ft,3.5ft,W,262,10s,7,S,Cross/Offshore,181,15°c,Good
The Box,10/04,6am,5-8ft,3.5ft,W,264,10s,4,WNW,Onshore,297,13°c,Good
The Box,10/04,12pm,5-8ft,3.5ft,W,264,10s,7,W,Onshore,280,18°c,Good
The Box,10/04,6pm,4-7ft,3ft,W,266,9s,13,NNW,Onshore,329,16°c,Good
The Box,11/04,6am,5-8ft,3.5ft,W,271,10s,5,N,Onshore,358,11°c,Good
The Box,11/04,12pm,5-8ft,3.5ft,W,275,10s,9,NNW,Onshore,338,17°c,Good
The Box,11/04,6pm,5-8ft,3.5ft,WNW,283,10s,16,NNW,Onshore,336,15°c,Good
The Box,12/04,6am,4-6ft,3ft,NW,313,8s,8,N,Cross/Onshore,8,10°c,Good
The Box,12/04,12pm,5-8ft,4ft,NW,307,8s,4,NW,Onshore,319,18°c,Good
The Box,12/04,6pm,5-8ft,4ft,NW,311,8s,14,NNW,Onshore,340,15°c,Good
The Box,13/04,6am,6-9ft,5ft,NW,316,8s,11,NNW,Onshore,327,10°c,Good
The Box,13/04,12pm,6-9ft,3ft,WNW,298,15s,11,NNW,Onshore,345,11°c,Good
The Box,13/04,6pm,7-11ft,4ft,WNW,293,13s,7,NW,Onshore,321,12°c,Good
The Box,14/04,6am,10-16ft,8.5ft,NW,311,12s,10,ESE,Offshore,117,9°c,Good
The Box,14/04,12pm,9-14ft,6.5ft,NW,313,11s,24,SE,Offshore,124,17°c,Good
The Box,14/04,6pm,7-10ft,5ft,NW,326,11s,18,SE,Offshore,130,17°c,Good
The Box,15/04,6am,5-8ft,3ft,W,281,13s,22,ESE,Offshore,123,10°c,Good
The Box,15/04,12pm,5-8ft,3ft,W,281,13s,21,S,Offshore,172,16°c,Good
The Box,15/04,6pm,5-8ft,3ft,WNW,282,12s,22,SSW,Cross-shore,207,16°c,Good
The Box,16/04,6am,5-8ft,3ft,WNW,281,12s,29,SSE,Offshore,160,12°c,Good
The Box,16/04,12pm,8-12ft,4.5ft,WNW,282,15s,23,SSE,Offshore,169,16°c,Good
The Box,16/04,6pm,9-14ft,5ft,WNW,283,14s,29,SSW,Cross/Offshore,199,16°c,Good
The Box,17/04,6am,8-12ft,5ft,WNW,286,13s,28,SSE,Offshore,149,12°c,Good
The Box,17/04,12pm,7-11ft,4.5ft,WNW,288,12s,17,SW,Cross/Onshore,224,17°c,Good
