date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
25/09,6am,1ft,0.9ft,9s,8,9,mph,26°c,100%,NW,315,Offshore,ESE,119
25/09,12pm,1ft,0.8ft,9s,3,3,mph,27°c,100%,NW,315,Cross-shore,ENE,64
25/09,6pm,1-2ft,0.9ft,13s,3,4,mph,26°c,100%,NW,325,Offshore,ESE,122
26/09,6am,2-3ft,1.7ft,12s,3,4,mph,26°c,100%,NW,320,Offshore,SSW,210
26/09,12pm,2-3ft,2ft,11s,2,4,mph,27°c,100%,NW,320,Cross-shore,ENE,61
26/09,6pm,2-4ft,2.5ft,11s,6,7,mph,27°c,100%,NW,320,Offshore,SE,131
27/09,6am,5-7ft,5ft,13s,9,11,mph,26°c,100%,NW,323,Offshore,E,101
27/09,12pm,5-8ft,5.5ft,13s,11,12,mph,27°c,100%,NW,325,Cross/Offshore,E,85
27/09,6pm,4-7ft,5ft,12s,12,15,mph,27°c,100%,NNW,328,Offshore,E,92
28/09,6am,3-5ft,4ft,11s,16,20,mph,27°c,100%,NNW,330,Offshore,E,95
28/09,12pm,3-5ft,3.5ft,11s,15,17,mph,27°c,100%,NNW,330,Offshore,E,90
28/09,6pm,3-4ft,3ft,10s,16,18,mph,26°c,100%,NNW,330,Cross/Offshore,ENE,78
29/09,6am,2-4ft,2.5ft,9s,14,17,mph,26°c,100%,NNW,330,Cross/Offshore,ENE,70
29/09,12pm,2-3ft,2.5ft,9s,15,16,mph,27°c,100%,NNW,329,Cross-shore,ENE,60
29/09,6pm,2-3ft,2.5ft,9s,15,18,mph,26°c,100%,NNW,326,Cross-shore,ENE,57
30/09,6am,2-3ft,1.3ft,16s,16,18,mph,26°c,100%,NW,321,Cross-shore,ENE,64
30/09,12pm,2-3ft,1.8ft,15s,18,21,mph,27°c,100%,NW,321,Cross/Offshore,E,82
30/09,6pm,2-4ft,2ft,14s,19,23,mph,26°c,100%,NW,320,Cross/Offshore,ENE,77
01/10,6am,3-4ft,2.5ft,13s,21,24,mph,26°c,100%,NW,319,Cross/Offshore,E,80
01/10,12pm,2-4ft,2.5ft,12s,19,22,mph,27°c,100%,NW,318,Offshore,E,87
01/10,6pm,2-4ft,2ft,12s,19,22,mph,26°c,100%,NW,318,Cross/Offshore,ENE,69
02/10,6am,2-3ft,1.9ft,11s,21,25,mph,26°c,100%,NW,320,Cross/Offshore,E,81
