date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
05/03,6pm,7-11ft,15ft,12s,34,42,mph,12°c,100%,NW,307,Cross/Offshore,WNW,292
06/03,6am,6-10ft,14.5ft,11s,38,51,mph,11°c,100%,NW,306,Cross/Offshore,WNW,289
06/03,12pm,8-12ft,16ft,12s,38,46,mph,10°c,100%,NW,312,Cross-shore,NW,305
06/03,6pm,8-13ft,17ft,12s,36,43,mph,10°c,100%,NW,314,Cross/Onshore,NW,315
07/03,6am,7-11ft,12.5ft,13s,22,28,mph,12°c,100%,NW,316,Cross/Onshore,NW,318
07/03,12pm,6-9ft,10ft,13s,15,19,mph,12°c,100%,NW,316,Cross/Onshore,NW,313
07/03,6pm,5-8ft,8.5ft,12s,10,12,mph,12°c,100%,NW,314,Cross/Offshore,W,279
08/03,6am,3-5ft,5.5ft,11s,8,9,mph,10°c,100%,NW,310,Offshore,SSW,197
08/03,12pm,3-4ft,3.5ft,11s,9,12,mph,13°c,100%,NW,319,Offshore,SW,221
08/03,6pm,6-10ft,10.5ft,15s,19,28,mph,13°c,100%,NW,308,Cross/Offshore,WNW,294
09/03,6am,6-10ft,11.5ft,14s,24,30,mph,12°c,100%,WNW,303,Cross-shore,WNW,297
09/03,12pm,6-9ft,11ft,14s,21,26,mph,12°c,100%,NW,305,Cross-shore,WNW,299
09/03,6pm,6-9ft,10.5ft,14s,18,22,mph,12°c,100%,NW,305,Cross-shore,WNW,298
10/03,6am,5-8ft,8.5ft,14s,9,10,mph,11°c,100%,NW,306,Offshore,SSW,201
10/03,12pm,4-7ft,8ft,13s,0,1,mph,13°c,100%,NW,307,Cross/Offshore,SE,126
10/03,6pm,5-7ft,8ft,13s,3,4,mph,13°c,100%,NW,309,Offshore,SSE,150
11/03,6am,5-7ft,7.5ft,12s,5,6,mph,12°c,100%,NW,308,Offshore,S,190
11/03,12pm,4-7ft,7.5ft,13s,9,10,mph,13°c,100%,NW,306,Onshore,E,86
11/03,6pm,4-7ft,7ft,13s,10,11,mph,14°c,100%,NW,306,Onshore,E,81
12/03,6am,4-6ft,7.5ft,14s,6,7,mph,12°c,100%,WNW,299,Offshore,SW,228
12/03,12pm,4-6ft,6.5ft,14s,4,5,mph,13°c,100%,WNW,298,Offshore,W,267
12/03,6pm,5-8ft,9ft,14s,10,11,mph,12°c,100%,NW,306,Onshore,N,354
13/03,6am,6-9ft,9.5ft,13s,13,14,mph,11°c,100%,NW,310,Onshore,NE,48
13/03,12pm,7-10ft,10.5ft,15s,12,13,mph,11°c,100%,NW,313,Onshore,ENE,77
13/03,6pm,6-10ft,10ft,15s,7,6,mph,11°c,100%,NW,313,Onshore,NNE,32
14/03,6am,5-8ft,8ft,13s,7,7,mph,8°c,100%,NW,311,Offshore,SSW,206
14/03,12pm,4-7ft,7ft,13s,3,3,mph,10°c,100%,NW,311,Cross/Onshore,NW,312
14/03,6pm,4-7ft,7ft,13s,10,10,mph,11°c,100%,NW,311,Onshore,E,85
15/03,6am,4-6ft,6.5ft,12s,10,12,mph,11°c,100%,NW,309,Cross/Offshore,SE,145
15/03,12pm,3-5ft,5.5ft,11s,11,13,mph,13°c,100%,NW,306,Cross/Offshore,WNW,283
15/03,6pm,3-5ft,5ft,11s,13,16,mph,12°c,100%,NW,305,Cross/Offshore,WNW,292
16/03,6am,5-7ft,8ft,12s,17,20,mph,10°c,100%,NW,310,Onshore,NNW,328
16/03,12pm,5-7ft,7.5ft,12s,12,16,mph,11°c,100%,NW,310,Onshore,N,357
16/03,6pm,4-7ft,7ft,12s,16,18,mph,11°c,100%,NW,311,Onshore,N,5
17/03,6am,4-6ft,6ft,12s,6,7,mph,12°c,100%,NW,309,Onshore,N,2
17/03,12pm,3-5ft,5ft,11s,5,5,mph,12°c,100%,NW,308,Onshore,E,82
17/03,6pm,3-4ft,4.5ft,11s,10,11,mph,12°c,100%,NW,308,Onshore,ENE,70
18/03,6am,4-6ft,6ft,14s,8,8,mph,12°c,100%,NW,309,Offshore,S,182
18/03,12pm,4-7ft,6.5ft,14s,6,7,mph,14°c,100%,NW,308,Onshore,ENE,66
18/03,6pm,4-7ft,6.5ft,13s,13,16,mph,14°c,100%,NW,309,Onshore,E,95
