date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
05/06,6pm,4-6ft,4.5ft,14s,23,37,mph,19°c,100%,WSW,243,Cross-shore,N,4
06/06,6am,3-5ft,9.5ft,8s,33,51,mph,20°c,100%,NNW,337,Cross/Offshore,N,11
06/06,12pm,4-7ft,12.5ft,9s,34,53,mph,20°c,100%,NNW,333,Cross/Offshore,N,5
06/06,6pm,7-11ft,16ft,11s,38,54,mph,15°c,100%,NW,323,Cross/Offshore,N,6
07/06,6am,5-8ft,9ft,11s,13,21,mph,15°c,100%,NW,319,Onshore,WSW,239
07/06,12pm,5-8ft,7ft,13s,16,19,mph,15°c,100%,WSW,237,Onshore,WSW,250
07/06,6pm,5-8ft,7ft,13s,9,10,mph,14°c,100%,SW,233,Onshore,WSW,257
08/06,6am,5-8ft,8ft,14s,23,30,mph,15°c,100%,SW,230,Onshore,NW,311
08/06,12pm,5-8ft,10ft,8s,33,42,mph,15°c,100%,WNW,300,Onshore,NW,320
08/06,6pm,8-12ft,14ft,10s,25,30,mph,13°c,100%,WSW,256,Onshore,WSW,247
09/06,6am,14-22ft,21.5ft,17s,28,33,mph,13°c,100%,WSW,244,Onshore,WSW,245
09/06,12pm,14-20ft,22ft,16s,27,34,mph,15°c,100%,WSW,241,Onshore,W,264
09/06,6pm,14-20ft,21.5ft,16s,31,39,mph,16°c,100%,WSW,243,Onshore,W,275
10/06,6am,12-20ft,21ft,14s,36,47,mph,16°c,100%,WSW,255,Onshore,WNW,292
10/06,12pm,12-18ft,19.5ft,13s,26,31,mph,12°c,100%,WSW,249,Onshore,W,264
10/06,6pm,10-16ft,18.5ft,13s,27,34,mph,13°c,100%,WSW,251,Onshore,W,268
11/06,6am,12-20ft,22ft,15s,30,39,mph,14°c,100%,WSW,240,Onshore,SW,220
11/06,12pm,12-18ft,20ft,15s,22,28,mph,14°c,100%,SW,235,Onshore,SW,215
11/06,6pm,9-15ft,16.5ft,14s,19,25,mph,14°c,100%,SW,232,Onshore,SW,224
12/06,6am,7-10ft,11.5ft,13s,16,20,mph,14°c,100%,SW,230,Onshore,SW,236
12/06,12pm,8-12ft,12ft,15s,17,19,mph,14°c,100%,SW,232,Onshore,W,261
12/06,6pm,7-12ft,11ft,15s,16,19,mph,15°c,100%,SW,234,Onshore,WNW,285
13/06,6am,7-11ft,10ft,16s,13,18,mph,15°c,100%,SW,233,Onshore,SW,226
13/06,12pm,7-10ft,9.5ft,16s,12,14,mph,16°c,100%,SW,232,Onshore,WSW,241
