date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
01/03,12pm,2-3ft,1.9ft,13s,14,13,mph,17°c,100%,NNW,330,Onshore,NE,41
01/03,6pm,2-4ft,3ft,17s,13,13,mph,16°c,100%,WNW,304,Onshore,NNE,31
02/03,6am,3-4ft,3.5ft,16s,14,19,mph,13°c,100%,NW,304,Onshore,NE,39
02/03,12pm,3-4ft,3.5ft,16s,14,14,mph,17°c,100%,NW,305,Onshore,NE,54
02/03,6pm,3-4ft,3.5ft,16s,12,13,mph,15°c,100%,NW,305,Onshore,NE,34
03/03,6am,2-4ft,3ft,15s,13,18,mph,14°c,100%,NW,306,Onshore,NE,36
03/03,12pm,2-4ft,3ft,15s,14,15,mph,17°c,100%,NW,307,Onshore,NE,40
03/03,6pm,2-4ft,3ft,14s,17,19,mph,16°c,100%,NW,309,Onshore,NNE,23
04/03,6am,2-3ft,2.5ft,14s,15,20,mph,14°c,100%,NW,310,Onshore,NE,34
04/03,12pm,2-3ft,2.5ft,14s,15,17,mph,17°c,100%,NW,311,Onshore,NE,37
04/03,6pm,2-3ft,2.5ft,13s,11,13,mph,16°c,100%,NW,313,Onshore,NNE,28
05/03,6am,2-3ft,2.5ft,12s,6,7,mph,12°c,100%,NW,313,Onshore,NE,46
05/03,12pm,2-3ft,1.9ft,14s,2,2,mph,17°c,100%,NNW,329,Onshore,NE,49
05/03,6pm,2-4ft,2.5ft,12s,2,3,mph,17°c,100%,NW,320,Onshore,NNW,338
06/03,6am,2-3ft,2ft,11s,8,10,mph,14°c,100%,NW,321,Onshore,NNW,343
06/03,12pm,2-3ft,2.5ft,11s,20,22,mph,19°c,100%,NW,324,Onshore,NNW,349
06/03,6pm,3-5ft,4ft,11s,21,24,mph,17°c,100%,NW,324,Onshore,N,360
07/03,6am,5-7ft,6ft,13s,18,25,mph,13°c,100%,NNW,332,Onshore,NNE,18
07/03,12pm,4-6ft,4.5ft,14s,22,24,mph,17°c,100%,NW,322,Onshore,NNE,15
07/03,6pm,5-7ft,5.5ft,14s,19,22,mph,16°c,100%,NNW,345,Onshore,N,4
08/03,6am,5-8ft,6ft,13s,18,26,mph,15°c,100%,N,354,Onshore,N,353
08/03,12pm,4-6ft,4.5ft,13s,24,28,mph,17°c,100%,N,354,Onshore,NNE,12
08/03,6pm,3-5ft,4ft,12s,24,28,mph,15°c,100%,N,356,Onshore,NNE,23
09/03,6am,4-6ft,6.5ft,8s,22,31,mph,13°c,100%,NNE,15,Onshore,NNE,17
09/03,12pm,4-7ft,7ft,8s,24,29,mph,17°c,100%,NNE,18,Onshore,NNE,27
09/03,6pm,5-7ft,7.5ft,9s,25,30,mph,16°c,100%,NNE,18,Onshore,NNE,28
10/03,6am,4-6ft,6.5ft,9s,12,16,mph,13°c,100%,NNE,21,Onshore,NE,36
10/03,12pm,3-5ft,5ft,8s,11,14,mph,20°c,100%,NNE,25,Onshore,NE,45
10/03,6pm,3-5ft,4.5ft,8s,11,13,mph,19°c,100%,NNE,21,Onshore,NNE,29
11/03,6am,3-4ft,3.5ft,8s,11,13,mph,14°c,100%,NNE,17,Onshore,N,11
11/03,12pm,2-4ft,3.5ft,8s,11,12,mph,20°c,100%,NNE,19,Onshore,NNE,31
11/03,6pm,2-4ft,3.5ft,7s,11,12,mph,19°c,100%,NNE,20,Onshore,NNE,20
12/03,6am,2-3ft,3ft,7s,9,10,mph,14°c,100%,NNE,22,Onshore,NNE,17
12/03,12pm,2-3ft,2.5ft,7s,11,13,mph,20°c,100%,NNE,23,Onshore,NNE,32
12/03,6pm,2-3ft,2ft,13s,12,14,mph,18°c,100%,NNW,332,Onshore,NNE,14
13/03,6am,2-3ft,2.5ft,6s,13,18,mph,14°c,100%,NNE,17,Onshore,N,6
13/03,12pm,2-3ft,2ft,12s,13,13,mph,19°c,100%,NNW,333,Onshore,NNE,14
13/03,6pm,2-3ft,2.5ft,6s,13,14,mph,17°c,100%,NNE,12,Onshore,N,9
14/03,6am,2-4ft,3.5ft,7s,10,13,mph,13°c,100%,NNE,11,Onshore,NNE,22
14/03,12pm,3-4ft,4ft,8s,10,10,mph,18°c,100%,NNE,16,Onshore,NE,39
14/03,6pm,3-5ft,2.5ft,20s,9,9,mph,18°c,100%,N,356,Onshore,NNE,30
15/03,6am,5-7ft,4.5ft,17s,9,11,mph,14°c,100%,N,351,Onshore,NNE,18
15/03,12pm,4-7ft,4.5ft,15s,8,9,mph,20°c,100%,N,350,Onshore,NE,48
15/03,6pm,4-6ft,4ft,14s,7,7,mph,20°c,100%,N,349,Onshore,NNE,32
16/03,6am,4-6ft,4ft,13s,7,9,mph,14°c,100%,N,360,Onshore,N,11
16/03,12pm,3-5ft,3.5ft,12s,10,10,mph,21°c,100%,N,1,Onshore,N,5
16/03,6pm,3-5ft,3ft,12s,12,13,mph,19°c,100%,N,2,Onshore,N,3
17/03,6am,2-3ft,2ft,11s,12,16,mph,14°c,100%,N,360,Onshore,N,10
17/03,12pm,2-3ft,3ft,5s,13,15,mph,19°c,100%,NNE,13,Onshore,NNE,16
