date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
25/02,12pm,4-6ft,5ft,12s,13,20,mph,24°c,100%,SW,225,Offshore,SE,139
25/02,6pm,4-6ft,5.5ft,12s,20,32,mph,20°c,100%,SW,223,Offshore,SE,145
26/02,6am,4-7ft,7ft,14s,16,31,mph,16°c,100%,SW,216,Offshore,ESE,116
26/02,12pm,5-7ft,7ft,14s,8,11,mph,25°c,100%,SW,218,Offshore,SE,137
26/02,6pm,4-7ft,6.5ft,14s,10,17,mph,23°c,100%,SW,222,Offshore,SE,133
27/02,6am,4-6ft,6ft,13s,14,28,mph,18°c,100%,SW,218,Offshore,E,94
27/02,12pm,4-6ft,5.5ft,13s,7,11,mph,25°c,100%,SW,220,Offshore,NE,53
27/02,6pm,4-6ft,5.5ft,13s,7,12,mph,26°c,100%,SW,220,Offshore,NE,36
28/02,6am,3-5ft,4.5ft,13s,5,7,mph,20°c,100%,SW,220,Offshore,E,99
28/02,12pm,5-8ft,6.5ft,17s,17,25,mph,27°c,100%,SW,220,Cross/Offshore,NNE,16
28/02,6pm,4-7ft,6.5ft,16s,6,9,mph,22°c,100%,SW,221,Onshore,NNW,327
29/02,6am,4-6ft,5ft,14s,8,12,mph,21°c,100%,SW,221,Onshore,NW,323
29/02,12pm,3-5ft,4.5ft,13s,8,9,mph,21°c,100%,SW,220,Onshore,WSW,253
29/02,6pm,3-5ft,4ft,13s,19,26,mph,20°c,100%,SW,220,Cross/Offshore,S,172
01/03,6am,3-4ft,7ft,9s,16,27,mph,19°c,100%,SSW,200,Offshore,SE,130
01/03,12pm,2-3ft,6ft,10s,14,20,mph,22°c,100%,SSW,194,Offshore,SE,138
01/03,6pm,2-3ft,1.9ft,11s,15,21,mph,23°c,100%,SW,229,Offshore,SSE,146
02/03,6am,1-2ft,1.3ft,12s,12,26,mph,14°c,100%,SW,234,Offshore,ESE,103
02/03,12pm,1-2ft,1.3ft,12s,6,13,mph,23°c,100%,SW,235,Offshore,E,90
02/03,6pm,1-2ft,1.7ft,11s,4,9,mph,24°c,100%,SW,228,Offshore,SE,134
03/03,6am,2ft,1.3ft,14s,14,24,mph,17°c,100%,WSW,250,Offshore,ENE,69
03/03,12pm,2-3ft,1.4ft,13s,9,9,mph,23°c,100%,WSW,250,Onshore,WSW,254
03/03,6pm,2-3ft,1.5ft,12s,12,17,mph,21°c,100%,WSW,248,Cross/Offshore,SSE,166
04/03,6am,3-4ft,2.5ft,16s,9,14,mph,18°c,100%,SW,229,Offshore,SSE,153
04/03,12pm,3-4ft,3ft,15s,14,14,mph,23°c,100%,SW,228,Cross/Offshore,S,175
04/03,6pm,3-5ft,3.5ft,14s,14,21,mph,20°c,100%,SW,231,Cross/Offshore,SSE,157
05/03,6am,3-4ft,3ft,13s,12,21,mph,18°c,100%,SW,231,Offshore,SE,134
05/03,12pm,3-4ft,3ft,12s,13,15,mph,23°c,100%,SW,231,Cross/Offshore,SSE,165
05/03,6pm,3-4ft,3.5ft,13s,19,28,mph,20°c,100%,SW,230,Cross/Offshore,SSE,159
06/03,6am,3-5ft,3.5ft,13s,18,26,mph,20°c,100%,SW,228,Cross/Offshore,SSE,157
06/03,12pm,3-4ft,3.5ft,12s,17,21,mph,21°c,100%,SW,228,Cross/Onshore,S,190
06/03,6pm,3-4ft,3ft,12s,14,18,mph,21°c,100%,SW,227,Cross/Onshore,S,186
07/03,6am,3-4ft,3.5ft,12s,9,11,mph,20°c,100%,SW,225,Onshore,SW,227
07/03,12pm,3-4ft,3.5ft,12s,10,10,mph,21°c,100%,SW,225,Onshore,WSW,251
07/03,6pm,2-4ft,3.5ft,12s,15,19,mph,21°c,100%,SW,224,Cross/Onshore,SSW,204
08/03,6am,2-3ft,2.5ft,11s,9,16,mph,19°c,100%,SW,225,Offshore,SE,146
08/03,12pm,2-3ft,1.7ft,20s,10,12,mph,27°c,100%,SW,236,Cross/Offshore,SSE,159
08/03,6pm,3-5ft,3.5ft,18s,13,19,mph,25°c,100%,SW,236,Cross/Offshore,SSE,165
09/03,6am,5-7ft,5.5ft,15s,10,18,mph,17°c,100%,SW,235,Offshore,ESE,107
09/03,12pm,5-8ft,6.5ft,14s,7,7,mph,27°c,100%,SW,235,Onshore,SSW,213
09/03,6pm,5-7ft,6ft,14s,13,23,mph,23°c,100%,SW,236,Offshore,SSE,147
10/03,6am,4-6ft,5ft,13s,10,14,mph,17°c,100%,SW,234,Offshore,SE,146
10/03,12pm,4-6ft,4.5ft,12s,11,12,mph,25°c,100%,SW,235,Cross-shore,S,181
10/03,6pm,4-6ft,4.5ft,12s,16,26,mph,21°c,100%,SW,234,Offshore,SSE,153
11/03,6am,4-6ft,4.5ft,12s,7,9,mph,15°c,100%,SW,233,Offshore,ESE,115
11/03,12pm,4-6ft,4ft,16s,11,12,mph,23°c,100%,WSW,245,Onshore,SW,217
11/03,6pm,5-8ft,6.5ft,15s,17,25,mph,20°c,100%,WSW,239,Cross/Offshore,SSE,167
12/03,6am,7-11ft,9.5ft,18s,14,22,mph,18°c,100%,SW,230,Cross/Offshore,SSE,159
12/03,12pm,7-11ft,9.5ft,17s,17,21,mph,21°c,100%,SW,229,Cross/Offshore,SSE,160
12/03,6pm,6-10ft,9ft,16s,18,28,mph,19°c,100%,SW,224,Offshore,SSE,149
13/03,6am,5-8ft,8.5ft,14s,16,27,mph,17°c,100%,SW,217,Offshore,ESE,119
13/03,12pm,5-7ft,7ft,13s,9,13,mph,24°c,100%,SW,226,Offshore,ESE,119
13/03,6pm,4-7ft,6ft,13s,11,16,mph,24°c,100%,SW,226,Offshore,ESE,122
14/03,6am,4-6ft,5ft,13s,12,24,mph,18°c,100%,SW,220,Offshore,E,100
14/03,12pm,5-7ft,6ft,15s,0,3,mph,22°c,100%,SW,225,Onshore,W,272
14/03,6pm,4-7ft,5.5ft,14s,14,22,mph,19°c,100%,SW,225,Cross/Offshore,SSE,168
15/03,6am,4-6ft,5.5ft,14s,13,20,mph,20°c,100%,SW,223,Onshore,NNW,330
15/03,12pm,4-7ft,6ft,14s,10,11,mph,21°c,100%,SW,224,Onshore,SW,235
15/03,6pm,5-7ft,6.5ft,14s,8,11,mph,20°c,100%,SW,224,Onshore,WSW,254
16/03,6am,5-7ft,7ft,13s,10,14,mph,18°c,100%,SW,226,Onshore,SW,236
16/03,12pm,5-7ft,7ft,13s,8,9,mph,20°c,100%,SW,226,Onshore,W,270
16/03,6pm,4-7ft,6.5ft,13s,6,8,mph,19°c,100%,SW,225,Onshore,NW,321
17/03,6am,4-6ft,5ft,14s,17,24,mph,19°c,100%,SW,228,Onshore,WNW,299
17/03,12pm,4-6ft,5ft,14s,20,24,mph,18°c,100%,SW,228,Onshore,W,279
17/03,6pm,7-10ft,9.5ft,14s,18,22,mph,17°c,100%,WSW,245,Onshore,W,266
18/03,6am,7-11ft,11ft,13s,21,27,mph,16°c,100%,WSW,239,Onshore,SW,228
18/03,12pm,7-11ft,12ft,12s,17,20,mph,18°c,100%,SW,234,Onshore,SW,233
18/03,6pm,6-10ft,11ft,11s,14,17,mph,18°c,100%,SW,230,Onshore,SSW,206
19/03,6am,5-7ft,8ft,10s,6,6,mph,14°c,100%,SW,224,Offshore,E,101
19/03,12pm,4-6ft,7ft,10s,8,7,mph,19°c,100%,SW,223,Cross/Onshore,SSW,203
19/03,6pm,4-6ft,6ft,12s,12,14,mph,18°c,100%,SW,229,Cross/Offshore,SSE,164
20/03,6am,4-6ft,6ft,13s,14,22,mph,15°c,100%,SW,221,Offshore,ESE,122
20/03,12pm,4-6ft,6.5ft,13s,9,10,mph,22°c,100%,SW,222,Cross-shore,S,178
20/03,6pm,4-7ft,6ft,14s,17,25,mph,18°c,100%,SW,223,Offshore,SSE,155
21/03,6am,4-6ft,5.5ft,14s,18,30,mph,18°c,100%,SW,222,Offshore,SE,139
21/03,12pm,4-6ft,6ft,14s,14,20,mph,20°c,100%,SW,220,Offshore,SE,138
21/03,6pm,4-7ft,6.5ft,14s,13,21,mph,21°c,100%,SW,219,Offshore,SE,134
22/03,6am,4-6ft,6.5ft,13s,14,27,mph,16°c,100%,SSW,212,Offshore,ESE,105
22/03,12pm,4-6ft,6ft,13s,4,6,mph,24°c,100%,SW,215,Offshore,ESE,107
22/03,6pm,4-6ft,6ft,14s,3,8,mph,24°c,100%,SW,215,Offshore,ESE,116
23/03,6am,4-6ft,5.5ft,14s,14,22,mph,17°c,100%,SW,220,Offshore,ENE,71
23/03,12pm,3-5ft,5ft,14s,9,9,mph,22°c,100%,SW,222,Onshore,WSW,240
23/03,6pm,3-5ft,4ft,13s,11,16,mph,22°c,100%,SW,221,Cross/Offshore,SSE,166
24/03,6am,3-4ft,3.5ft,13s,5,10,mph,19°c,100%,SW,220,Offshore,NE,56
24/03,12pm,3-4ft,3ft,13s,6,7,mph,25°c,100%,SW,224,Onshore,NW,307
24/03,6pm,2-4ft,3ft,12s,12,18,mph,23°c,100%,SW,227,Offshore,SE,136
25/03,6am,4-6ft,5.5ft,14s,13,23,mph,22°c,100%,SW,225,Offshore,NE,52
25/03,12pm,4-6ft,5.5ft,13s,13,17,mph,27°c,100%,SW,227,Cross-shore,N,357
25/03,6pm,4-6ft,5ft,13s,6,9,mph,23°c,100%,SW,225,Onshore,NW,324
26/03,6am,3-5ft,5ft,12s,6,7,mph,20°c,100%,SW,224,Offshore,NE,42
26/03,12pm,3-5ft,5ft,12s,5,5,mph,24°c,100%,SW,224,Onshore,W,272
26/03,6pm,3-5ft,5ft,12s,3,4,mph,24°c,100%,SW,224,Cross/Offshore,SSE,165
27/03,6am,4-6ft,5.5ft,15s,13,21,mph,22°c,100%,SW,226,Onshore,NW,308
27/03,12pm,4-7ft,6ft,15s,16,20,mph,23°c,100%,SW,226,Onshore,WNW,303
