Spot,date,time,range,height_ft,swell_dir,swell_angle,period_sec,wind_kmh,wind_dir,wind,wind_angle,temp_°c,Conditions,Location,Longitud,Latitude
Mosca Point,17/02,6pm,1-2ft,3.0,NNE,28,6,10,NNE,Cross/Onshore,14,17,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,18/02,6am,1-2ft,3.5,NNE,27,6,14,N,Cross/Onshore,10,14,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,18/02,12pm,2-3ft,4.0,NNE,28,7,14,NNE,Cross/Onshore,17,16,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,18/02,6pm,2-3ft,4.0,NNE,30,7,17,NNE,Cross/Onshore,21,15,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,19/02,6am,2-3ft,5.0,NNE,27,8,16,NNE,Onshore,29,13,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,19/02,12pm,2-3ft,5.0,NNE,22,8,13,NNE,Onshore,30,15,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,19/02,6pm,2-3ft,5.0,NNE,19,9,16,NNE,Cross/Onshore,19,14,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,20/02,6am,2-3ft,5.0,NNE,18,9,17,N,Cross/Onshore,9,11,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,20/02,12pm,2-3ft,4.5,NNE,18,9,14,NNE,Cross/Onshore,24,14,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,20/02,6pm,2-3ft,4.0,NNE,18,9,13,NNE,Cross/Onshore,13,14,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,21/02,6am,1-2ft,3.5,NNE,13,8,14,NNW,Cross/Offshore,345,11,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,21/02,12pm,1-2ft,3.0,NNE,15,8,6,NNE,Cross/Onshore,12,15,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,21/02,6pm,0-1ft,1.9,N,360,8,10,N,Cross-shore,359,14,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,22/02,6am,1ft,1.2,NE,43,7,10,N,Cross/Onshore,6,12,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,22/02,12pm,Plano,1.1,NNW,345,19,8,E,Onshore,83,18,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,22/02,6pm,0-1ft,4.0,NNW,349,11,9,ENE,Onshore,67,21,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,23/02,6am,3-5ft,5.5,E,91,8,12,E,Onshore,79,16,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,23/02,12pm,3-5ft,5.0,E,98,8,32,SE,Onshore,125,21,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,23/02,6pm,3-4ft,4.0,E,99,7,8,SE,Onshore,135,23,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,24/02,6am,3-4ft,3.5,E,97,7,12,S,Cross-shore,185,19,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,24/02,12pm,2-3ft,3.0,ESE,108,7,26,SE,Onshore,130,24,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,24/02,6pm,2-3ft,3.0,ESE,118,6,16,SE,Onshore,142,22,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,25/02,6am,2ft,2.5,E,99,6,4,E,Onshore,99,17,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,25/02,12pm,1-2ft,1.7,ESE,104,5,13,ESE,Onshore,102,23,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,25/02,6pm,1ft,1.2,ESE,102,5,11,NNE,Cross/Onshore,18,20,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,26/02,6am,1-2ft,2.5,NNE,23,5,13,N,Cross/Onshore,10,14,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,26/02,12pm,1-2ft,3.0,NNE,29,6,12,NNE,Cross/Onshore,24,17,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,26/02,6pm,2ft,3.5,NNE,29,6,13,NNE,Cross/Onshore,13,16,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,27/02,6am,1-2ft,3.0,NNE,30,7,13,NNE,Cross/Onshore,18,13,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,27/02,12pm,1-2ft,3.0,NNE,30,7,9,NNE,Onshore,28,16,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,27/02,6pm,1-2ft,3.0,NNE,28,7,8,NNE,Cross/Onshore,22,15,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,28/02,6am,1-2ft,2.5,NNE,23,7,7,N,Cross/Offshore,350,12,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,28/02,12pm,1-2ft,2.5,NNE,21,7,6,N,Cross/Onshore,7,18,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,28/02,6pm,1ft,2.0,NNE,15,7,15,NNW,Offshore,335,18,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,29/02,6am,1ft,2.5,N,354,13,14,N,Cross-shore,357,13,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,29/02,12pm,1ft,2.5,N,353,12,9,NNE,Onshore,26,20,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,29/02,6pm,1ft,2.5,N,1,12,13,N,Cross/Onshore,8,17,Epic,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,01/03,6am,1ft,1.4,NNE,26,4,11,NNW,Cross/Offshore,344,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,01/03,12pm,1ft,1.3,NNE,30,4,9,NNE,Cross/Onshore,17,19,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,01/03,6pm,1ft,1.8,N,8,11,11,N,Cross/Offshore,352,16,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,02/03,6am,1ft,1.3,NNE,24,4,13,N,Cross/Offshore,352,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,02/03,12pm,1ft,3.0,N,355,16,10,NNE,Cross/Onshore,13,18,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,02/03,6pm,1ft,1.5,NNE,20,4,11,N,Cross-shore,5,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,03/03,6am,1ft,1.7,NNE,27,4,10,NNE,Cross/Onshore,16,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,03/03,12pm,1ft,1.7,NNE,29,5,8,NE,Onshore,35,19,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,03/03,6pm,1ft,3.0,N,354,14,12,NNE,Cross/Onshore,16,17,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,04/03,6am,1ft,2.0,NNE,27,5,7,NNE,Cross/Onshore,13,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,04/03,12pm,1-2ft,2.0,NNE,32,5,7,NNE,Onshore,31,21,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,04/03,6pm,1-2ft,2.0,NNE,30,6,9,N,Cross/Onshore,7,19,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,05/03,6am,1-2ft,2.5,NNE,22,6,13,N,Cross-shore,2,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,05/03,12pm,1-2ft,3.0,NNE,21,6,15,NNE,Cross/Onshore,17,18,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,05/03,6pm,1-2ft,3.5,NNE,21,6,18,NNE,Cross/Onshore,16,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,06/03,6am,2-3ft,5.0,NNE,27,7,20,NNE,Onshore,26,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,06/03,12pm,2-4ft,5.0,NNE,33,7,18,NNE,Onshore,27,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,06/03,6pm,2-4ft,6.0,NNE,21,8,18,NNE,Cross/Onshore,19,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,07/03,6am,2-4ft,6.0,NNE,24,8,17,NNE,Cross/Onshore,21,12,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,07/03,12pm,2-4ft,5.5,NNE,23,8,15,NNE,Cross/Onshore,21,16,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,07/03,6pm,2-4ft,5.5,NNE,23,9,16,N,Cross/Onshore,9,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,08/03,6am,2-3ft,4.5,NNE,19,9,8,NNE,Cross/Onshore,12,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,08/03,12pm,2-3ft,4.0,NNE,21,8,9,NE,Onshore,50,21,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,08/03,6pm,2-3ft,4.0,NNE,24,8,10,NNE,Cross/Onshore,19,19,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,09/03,6am,2-3ft,4.5,NNE,20,8,7,NE,Onshore,43,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,09/03,12pm,2ft,4.0,NNE,15,8,10,E,Onshore,80,21,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,09/03,6pm,1-2ft,3.5,NNE,17,8,8,NE,Onshore,40,20,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,10/03,6am,2-3ft,3.5,NNE,27,7,7,NNE,Onshore,31,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,10/03,12pm,2-3ft,3.5,NNE,30,7,7,E,Onshore,90,22,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,10/03,6pm,2ft,3.0,NNE,31,7,7,NE,Onshore,41,19,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,11/03,6am,1-2ft,2.5,NNE,29,7,5,NE,Onshore,34,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,11/03,12pm,1-2ft,2.5,NNE,32,7,10,ESE,Onshore,117,23,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,11/03,6pm,1-2ft,2.0,NE,35,7,4,ENE,Onshore,73,21,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,12/03,6am,1ft,1.6,NNE,27,6,5,NE,Onshore,39,16,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,12/03,12pm,1ft,1.7,NNE,30,6,9,ESE,Onshore,107,23,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,12/03,6pm,1ft,1.5,NNE,18,6,8,NNE,Onshore,33,21,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,13/03,6am,1ft,2.5,NNE,17,5,12,NNE,Cross/Onshore,13,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,13/03,12pm,1-2ft,3.0,NNE,19,6,9,NNE,Onshore,27,17,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,13/03,6pm,1-2ft,3.0,NNE,14,6,12,N,Cross/Onshore,10,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,14/03,6am,1-2ft,3.5,NNE,15,6,16,NNE,Cross/Onshore,16,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,14/03,12pm,1-2ft,3.5,NNE,15,8,10,NNE,Onshore,25,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,14/03,6pm,1-2ft,3.5,NNE,13,8,12,N,Cross/Onshore,9,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,15/03,6am,1-2ft,3.5,N,8,9,14,NNW,Cross/Offshore,343,11,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,15/03,12pm,1-2ft,3.5,N,8,9,15,N,Cross-shore,355,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,15/03,6pm,1-2ft,3.5,N,5,9,18,NNW,Cross/Offshore,345,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,16/03,6am,1-2ft,5.0,N,5,8,20,N,Cross-shore,1,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,16/03,12pm,1-2ft,5.5,N,6,8,18,N,Cross/Onshore,9,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,16/03,6pm,2ft,5.0,N,9,8,21,N,Cross/Onshore,11,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,17/03,6am,2-3ft,5.5,NNE,12,8,17,NNE,Cross/Onshore,14,12,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,17/03,12pm,2-3ft,5.5,NNE,14,9,18,NNE,Cross/Onshore,13,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,17/03,6pm,2-3ft,5.5,NNE,15,9,20,N,Cross-shore,3,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,18/03,6am,1-2ft,5.5,N,7,9,18,NNW,Cross/Offshore,339,11,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,18/03,12pm,1-2ft,5.5,N,5,9,16,N,Cross/Offshore,349,15,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,18/03,6pm,1-2ft,6.5,N,2,9,24,NNW,Offshore,328,14,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,19/03,6am,2-3ft,7.5,N,3,10,25,NW,Offshore,325,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,19/03,12pm,1-2ft,7.0,N,1,10,24,NNW,Cross/Offshore,336,17,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,19/03,6pm,1-2ft,6.5,N,2,9,15,NNW,Cross/Offshore,340,16,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,20/03,6am,1-2ft,5.5,N,6,9,18,NNW,Cross/Offshore,340,13,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
Mosca Point,20/03,12pm,2-3ft,5.0,N,8,9,15,NNW,Cross/Offshore,347,16,Good,"(27.834902158209285, -15.418637238847703)",-15.418637238847703,27.834902158209285
