date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
08/02,12pm,10-16ft,8ft,13s,9,12,mph,10°c,100%,NW,319,Cross/Onshore,N,0
08/02,6pm,10-14ft,7ft,12s,7,15,mph,6°c,100%,NW,318,Onshore,NNW,347
09/02,6am,9-14ft,6ft,12s,5,9,mph,6°c,100%,NW,313,Offshore,SSE,147
09/02,12pm,10-16ft,7.5ft,12s,7,14,mph,13°c,100%,NW,308,Onshore,NNW,347
09/02,6pm,10-16ft,7.5ft,11s,12,25,mph,10°c,100%,NW,314,Onshore,N,352
10/02,6am,12-20ft,8ft,16s,12,26,mph,7°c,100%,NW,312,Cross/Onshore,N,5
10/02,12pm,16-26ft,12ft,15s,17,25,mph,12°c,100%,NW,317,Onshore,N,357
10/02,6pm,16-24ft,11.5ft,15s,13,25,mph,10°c,100%,NW,315,Onshore,N,349
11/02,6am,12-20ft,8.5ft,14s,5,19,mph,11°c,100%,NW,312,Onshore,NW,315
11/02,12pm,12-18ft,8.5ft,14s,9,16,mph,14°c,100%,NW,312,Onshore,NW,309
11/02,6pm,12-20ft,9ft,14s,8,18,mph,12°c,100%,NW,310,Onshore,WNW,292
12/02,6am,12-20ft,9ft,13s,8,22,mph,7°c,100%,NW,312,Onshore,NNW,346
12/02,12pm,12-18ft,8.5ft,13s,10,14,mph,12°c,100%,NW,310,Onshore,NNW,337
12/02,6pm,9-14ft,6ft,12s,7,14,mph,8°c,100%,WNW,297,Onshore,NNW,329
13/02,6am,14-22ft,9.5ft,15s,4,5,mph,5°c,100%,NW,310,Onshore,WSW,255
13/02,12pm,12-20ft,8.5ft,15s,12,16,mph,12°c,100%,NW,307,Onshore,WSW,251
13/02,6pm,14-24ft,11ft,14s,9,20,mph,11°c,100%,NW,309,Onshore,SW,235
14/02,6am,14-22ft,11ft,13s,7,20,mph,9°c,100%,NW,305,Cross/Offshore,SSW,199
14/02,12pm,14-22ft,10.5ft,13s,10,20,mph,13°c,100%,WNW,300,Cross/Onshore,SW,215
14/02,6pm,14-20ft,10ft,13s,9,23,mph,12°c,100%,WNW,297,Cross-shore,SSW,208
15/02,6am,12-18ft,8.5ft,12s,8,20,mph,11°c,100%,WNW,295,Cross/Offshore,S,184
15/02,12pm,14-20ft,9ft,14s,9,16,mph,14°c,100%,WNW,297,Cross-shore,SSW,201
15/02,6pm,20-30ft,13ft,18s,4,10,mph,13°c,100%,WNW,298,Onshore,SW,230
16/02,6am,18-28ft,13.5ft,16s,3,4,mph,8°c,100%,WNW,299,Offshore,SE,134
16/02,12pm,18-28ft,13ft,16s,5,7,mph,16°c,100%,WNW,301,Cross/Offshore,SSW,194
16/02,6pm,16-26ft,12ft,15s,4,6,mph,11°c,100%,WNW,302,Onshore,W,271
17/02,6am,14-22ft,10ft,14s,3,3,mph,9°c,100%,NW,304,Offshore,S,174
17/02,12pm,12-20ft,9ft,14s,7,11,mph,12°c,100%,NW,307,Cross/Onshore,N,1
17/02,6pm,10-16ft,7ft,13s,8,18,mph,11°c,100%,NW,307,Onshore,N,351
18/02,6am,9-14ft,6ft,12s,5,7,mph,7°c,100%,NW,307,Offshore,NE,54
18/02,12pm,9-14ft,6.5ft,12s,5,9,mph,16°c,100%,NW,313,Offshore,NE,53
18/02,6pm,9-14ft,6.5ft,11s,7,15,mph,12°c,100%,NW,313,Onshore,N,360
19/02,6am,9-14ft,6.5ft,11s,5,7,mph,9°c,100%,NW,308,Cross-shore,NNE,30
19/02,12pm,9-14ft,6ft,13s,8,11,mph,16°c,100%,NW,307,Onshore,N,358
19/02,6pm,10-16ft,6.5ft,14s,10,22,mph,12°c,100%,WNW,296,Onshore,N,355
20/02,6am,12-20ft,8.5ft,15s,4,6,mph,8°c,100%,WNW,299,Cross/Offshore,NE,41
20/02,12pm,12-18ft,8ft,14s,3,4,mph,18°c,100%,WNW,298,Cross/Onshore,N,6
20/02,6pm,10-16ft,6.5ft,13s,7,16,mph,12°c,100%,WNW,288,Onshore,N,349
21/02,6am,12-20ft,8ft,15s,5,6,mph,8°c,100%,WNW,292,Cross/Offshore,NE,43
21/02,12pm,12-18ft,7.5ft,15s,5,7,mph,17°c,100%,WNW,296,Cross/Onshore,NNE,16
21/02,6pm,10-16ft,7ft,14s,6,9,mph,13°c,100%,WNW,299,Cross/Onshore,N,2
22/02,6am,9-14ft,5ft,18s,8,21,mph,5°c,100%,W,270,Offshore,E,100
22/02,12pm,10-14ft,5.5ft,17s,2,3,mph,15°c,100%,W,272,Offshore,SE,130
22/02,6pm,9-14ft,5.5ft,15s,5,6,mph,10°c,100%,W,275,Onshore,NNW,337
23/02,6am,7-10ft,4ft,13s,4,5,mph,4°c,100%,W,278,Offshore,ESE,115
23/02,12pm,6-9ft,3.5ft,13s,9,15,mph,13°c,100%,W,279,Offshore,ESE,113
23/02,6pm,5-8ft,3ft,12s,4,5,mph,11°c,100%,W,278,Offshore,ENE,73
24/02,6am,6-9ft,3.5ft,12s,7,13,mph,4°c,100%,WNW,284,Offshore,ESE,113
24/02,12pm,7-11ft,4.5ft,12s,6,7,mph,14°c,100%,WNW,297,Offshore,SE,134
24/02,6pm,7-11ft,4.5ft,12s,4,5,mph,10°c,100%,WNW,299,Onshore,WNW,301
25/02,6am,12-20ft,8ft,16s,5,7,mph,5°c,100%,WNW,293,Offshore,ESE,122
25/02,12pm,12-18ft,7.5ft,15s,11,14,mph,15°c,100%,WNW,295,Offshore,SE,134
25/02,6pm,10-16ft,6.5ft,14s,6,12,mph,14°c,100%,WNW,298,Offshore,SE,126
26/02,6am,9-13ft,5ft,14s,12,32,mph,9°c,100%,WNW,301,Offshore,ESE,115
26/02,12pm,8-12ft,4.5ft,14s,15,26,mph,16°c,100%,WNW,301,Offshore,ESE,113
