date,time,range,height,period,wind_mph,wind_kmh,mph,temp,prob,swell_dir,swell_angle,wind,wind_dir,wind_angle
21/02,6am,Plano,5.5ft,14s,8,9,mph,28°c,100%,SSW,209,Cross/Onshore,NW,305
21/02,12pm,Plano,5ft,14s,6,6,mph,29°c,100%,SSW,210,Onshore,WSW,257
21/02,6pm,Plano,5ft,13s,10,12,mph,29°c,100%,SSW,210,Onshore,W,261
22/02,6am,Plano,4.5ft,14s,10,12,mph,28°c,100%,SSW,209,Cross/Onshore,WNW,289
22/02,12pm,Plano,4.5ft,13s,14,16,mph,29°c,100%,SSW,209,Onshore,WSW,249
22/02,6pm,Plano,4.5ft,13s,6,8,mph,29°c,100%,SSW,209,Onshore,WSW,252
23/02,6am,Plano,3.5ft,12s,8,9,mph,28°c,100%,SSW,208,Onshore,W,273
23/02,12pm,Plano,4.5ft,14s,10,10,mph,29°c,100%,SSW,207,Onshore,WSW,238
23/02,6pm,Plano,4ft,14s,7,9,mph,29°c,100%,SSW,209,Onshore,W,271
24/02,6am,Plano,3.5ft,19s,4,4,mph,28°c,100%,SSW,207,Offshore,NNW,340
24/02,12pm,Plano,4ft,18s,5,4,mph,30°c,100%,SSW,207,Onshore,SSW,210
24/02,6pm,Plano,4.5ft,17s,2,3,mph,30°c,100%,SSW,208,Onshore,WSW,238
25/02,6am,Plano,5ft,15s,5,5,mph,28°c,100%,SSW,211,Offshore,NNE,28
25/02,12pm,Plano,5ft,15s,7,7,mph,30°c,100%,SSW,211,Onshore,SW,219
25/02,6pm,Plano,5ft,14s,2,3,mph,30°c,100%,SSW,212,Offshore,NNE,16
26/02,6am,Plano,4.5ft,14s,8,10,mph,29°c,100%,SSW,212,Cross/Onshore,WNW,296
26/02,12pm,Plano,4ft,13s,9,12,mph,29°c,100%,SSW,212,Onshore,W,278
26/02,6pm,Plano,4ft,13s,11,13,mph,29°c,100%,SSW,212,Cross/Onshore,WNW,294
27/02,6am,Plano,3.5ft,13s,2,3,mph,28°c,100%,SSW,211,Offshore,N,358
27/02,12pm,Plano,4.5ft,11s,12,13,mph,29°c,100%,S,189,Onshore,WSW,241
27/02,6pm,Plano,4ft,11s,5,5,mph,29°c,100%,SSW,192,Cross/Onshore,WNW,298
28/02,6am,Plano,4.5ft,12s,6,7,mph,29°c,100%,SSW,196,Cross/Onshore,WNW,303
28/02,12pm,Plano,4.5ft,12s,12,15,mph,30°c,100%,SSW,197,Onshore,WSW,242
28/02,6pm,Plano,4.5ft,11s,14,18,mph,30°c,100%,SSW,197,Onshore,W,268
29/02,6am,Plano,4ft,14s,14,17,mph,29°c,100%,SSW,204,Onshore,W,276
29/02,12pm,Plano,4ft,13s,15,17,mph,30°c,100%,SSW,204,Onshore,WSW,249
29/02,6pm,Plano,4ft,13s,13,16,mph,30°c,100%,SSW,205,Onshore,W,279
01/03,6am,Plano,4ft,12s,8,9,mph,29°c,100%,SSW,205,Cross/Offshore,NW,316
01/03,12pm,Plano,4.5ft,12s,13,14,mph,29°c,100%,SSW,207,Onshore,SW,234
01/03,6pm,Plano,3ft,12s,4,4,mph,27°c,100%,SSW,209,Offshore,N,350
02/03,6am,Plano,3ft,8s,6,6,mph,28°c,100%,SW,214,Offshore,NNE,22
